	deck	set_id
87410	Böser Zwilling von Wärter „Inferno“ Garcia	496
87411	Amma Cirillo of Eastde Ciel	496
87412	The Primordial Skipper	496
87413	Slenderdaughter, the Bogus Archer	496
87414	Evil Twin of Prashina the Quickly Walled	496
87415	Alinar la Consumada del Laberinto	496
87416	Crowpuffin Lee, Undertaker	496
87417	“Mattone”, Boss di Pendiosognante	496
87418	“Pixie”, Zarina di Tavernafiammante	496
87419	Cyntia, la Robotica della Regione Astuta	496
87420	Aleksandra, la Temprata del Laser Venale	496
87421	Sofocle “Dragone” il Miserabile	496
87422	Avida, Fotografo Deforme	496
87423	Cecil Holt, Pescatore di Diamanterugginoso	496
87424	Liam Landalis, Traduttore di Braccioverde	496
87425	“Pelle Dura”, Cecchina di Frecciaricca	496
87426	Kalibum, il Calmo della Serra Pacifica	496
87427	L. B. Che Ritarda la Bontà del Santuario	496
87428	X. V. Che Deride la Capitale del Vento	496
87429	Dr. “Miojo” Kleinsorgen	496
87430	Mentor Robson, o Dourado	496
87431	Maylea l’Adorabile, Riparatrice del Mito	496
87432	Brilliant Monomis	496
87433	J. Brittlestone of the Random Underground	496
87434	Frau L. Z. Poole	496
87435	Evil Twin of Dr. Dolphin L. Gavras	496
87436	Sablique B. Triterygia, the Sixth	496
87437	Señora Bob C. Cinder	496
87438	Opal “Gran Cero”, Partidista de la Ermita	496
87439	Alcaidesa del Tiempo la Punzante	496
87440	M. Ortiz, caporale de Revsala	496
87441	Gêmeo do Mal de Alan “Miojo”, General do Pântano	496
87442	V. Toscano, o Maldito Oráculo	496
87443	B. J. Ortiz, shogun de l’anticipation	496
87444	Willa from the Catacombs of Propaganda	496
87445	Appleseed of Valonhill	496
87446	Aesir la Tumultuosa	496
87447	Tatiana, la Curiosa del Sole Limpido	496
87448	Helen “Fugaz”, a Feia	496
87449	Nieśmiały Bolesław „Ancymon”	496
87450	Astrid, Bibliotekarka z Opuszczonego Portu	496
87451	Teeth Xalph Moonhermit	496
87452	Buttorwyr “Salamandra”, el Rubí	496
87453	U. Fuller, the Cavern Surgeon	496
87454	Sigmar „Der Rocky“, Sänger des Berges	496
87455	Vuk il Pacifico, Bombarolo della Pioggia	496
87456	I. G. Che Anticipa la Locanda dell’Onestà	496
87457	Xerxes from the Bath of Umbrellas	496
87458	Gordon, the Ringleader of Blubber	496
87459	Undiseur, Station Singer	496
87460	Gemello di Allene, Prodigio Curiosa	496
87461	The Shrew of the Worldly Arena	496
87462	The Rustler that Settles Apes	496
87463	M. C. Che Calcola la Bontà del Vallo	496
87464	The Loner of Apples and Geometry	496
87465	Maria Thereza, a Atômica	496
87466	Granite of Vileward Mainframe	496
87467	Bridges of Elliesfief Deadlands	496
87468	Chevalière Storm	496
87469	Lisa “Arcade” l'impénétrable	496
87470	Agile Kobe of the District	496
87471	"""Ciclone"" Neto, Bruxa da Essência"	496
87472	P. Ramalho, o Pobre Convicto	496
87473	Gêmeo do Mal de Czarina Eduarda, a Radioativa	496
87474	Quézia “Açougueira”, a Adorável	496
87475	"Riko ""Flatline"" Horvat"	496
87476	HRH Danova X. Blaylock	496
87477	Evil Twin of The Scribe of Sorcerers	496
87478	Contestant Elion Glaufractor’s Evil Twin	496
87479	Patais of the Spirit’s Speakeasy	496
87480	Joan, Wilddine Doomsayer	496
87481	Evil Twin of Bonfirus's Magisterial Villain	496
87482	Tathos, Sourlake’s Rioter	496
87483	Evil Twin of Late Sir Lyons	496
87484	Iccurazorn's Chillaxed Servant	496
87485	Zaltarish il Mansueto, Guru di Ghiaccio	496
87486	Emir Random Lodgekonsra	496
87487	Eduarda, Assassina da Reserva Ametista	496
87488	Gêmeo do Mal de Xamã “Sortuda” Silva	496
87489	R. Evans, expert de Cardenfief	496
87490	M. Hill, abbé de Yuclave	496
87491	Ollerick, Pitglass’s Enemy’s Evil Twin	496
87492	Lady I. N. Samson	496
87493	Nearsong, the Key‑hungry Professor	496
87494	Gómez of Icenpath	496
87495	Quint Owlmask	496
87496	Dahlblock’s Lying Curator	496
87497	Gregariously Fanatical Agatha’s Evil Twin	496
87498	Grigor, Diplomat of the Labyrinth	496
87499	Manwall who Values Currents	496
87500	Ancião Adler Cerqueira	496
87501	Hebe “Bomba”, Mãe da Base	496
87502	Marli “Meia-Noite”, Lady da Lua	496
87503	"""Fugaz"" Holanda, Cantor do Receio"	496
87504	Campeã Manuela Fukui	496
87505	The Presto Enemy Engineer	496
87506	"""Kubla"" Kublai Chaos"	496
87507	Exciting Ivido’s Evil Twin	496
87508	Annia, Esowood Druid’s Evil Twin	496
87509	超委託人	496
87510	Pierce, Hiddenswamp Scrivener	496
87511	The Perpetually Rusty Falconer	496
87512	“小刀”拉格納爾·克羅	496
87513	执念圣所演奏者芬恩	496
87514	“吝啬鬼”奥托·霍尔特	496
87515	Ophelia, Undercity Guardian	496
87516	The Vouch‑Saving Duke	496
87517	Ropio who Confirms Greed	496
87518	峡湾奴役者“魅影”艾斯特尔	496
87519	乌托邦巫师昆汀	496
87520	Peekmacaw, the Sonic Majordomo	496
87521	The Patriarch who Borrows Heravault	496
87522	Feodora the Purportedly Sinister	496
87523	Newframe, the Atomic Guardian	496
87524	The Crabby Village Duchess	496
87525	Wretched Manning	496
87526	The Woman who Cherishes Ash	496
87527	Brother Lydia V. Epicatus	496
87528	Cavendish, Assistant of Futile Fraud	496
87529	Cornerleaner, Shielder of Jammed Serenity	496
87530	"""Backflash"" Zipsy Hanover"	496
87531	Ema Alumcone	496
87532	L. Ziegler, the Gates Major	496
87533	Chancellor Samson of Tryhold	496
87534	Dr. Zambon of Downpoint	496
87535	Forestalled Snake Azanmeon	496
87536	Templeton who Gathers Tornados	496
87537	The One who Steals from Crystalbank	496
87538	Annienne Petra, Chancellor	496
87539	Vosfo the “Hooligan”	496
87540	“越界”该隐·莫雷诺	496
87541	“英灵”裘德·欧迪兹	496
87542	“王牌”奥莉安娜·杰罗	496
87543	平民区劫掠者“迷眼”杰米玛	496
87544	铁索横江李钢	496
87545	The Heavily Terrible Sentinel	496
87546	Too Destitute Venus	496
87547	Constantly Unnerving Ghostdepth	496
87548	"Patch ""Brainiac"" Hermosa"	496
87549	Glidelock Maier, Cobbler	496
87550	디피카의 연극을 휘두르는 운디버스트	496
87551	I. L. Towerchild, the Seventh	496
87552	Mason Yaddpool	496
87553	The Artisan of the Untamed Port	496
87554	Nuvolari of Farisle	496
87555	Herr Hokules Winkler	496
87556	Crantenvillif's Parallel Ranger	496
87557	Platytops, the Boisterous Sheriff	496
87558	宏伟海峡拷问者艾拉	496
87559	缥缈峰司空曾易蓉	496
87560	“金狮”努尔勇士	496
87561	“黑猫理事”埃达·莫拉雷斯	496
87562	鹭岛天之骄子陆昂雄	496
87563	要塞探索者拔士巴	496
87564	The Elder of the Overgrown Hollow	496
87565	Ulysses Vanihel	496
87566	The One‑Handed Moor Ape	496
87567	Eminence Antonia K. Medicus	496
87568	Rose “Slimehead” Triptorunner	496
87569	Delledonne, Beelow Citizen	496
87570	Yavin, Corporal of the Apothecary	496
87571	Mr. Flashtunes Kisse	496
87572	Lockston’s Mysterious Lord	496
87573	Omar Temunostril	496
87574	Spurius B. Xiqlo, the Third	496
87575	狻猊将邵寒	496
87576	The Ms. of Dalthwaite	496
87577	Saraspawn the “Elder”	496
87578	Danielhy “Eclipse”, a Azul	496
87579	Ingrid “Ciclone”, Mercenária do Salão	496
87580	Benjamin “Fênix”, o Grotesco	496
87581	Childsen the Civil	496
87582	Filvendor the Perplexingly Shifty	496
87583	明黃比格斯	496
87584	水形邊境慫恿者柏格希爾德	496
87585	來自河地的齊娜·戈爾德	496
87586	禮拜堂管轄者柏格希爾德	496
87587	“黃鼠狼”珀厄斯將軍的邪惡雙生	496
87588	聰敏的道場海賊K·畢夏普	496
87589	來自尖塔的奧托·潘	496
87590	暴虐的教堂拍賣師赫爾加	496
87591	"She who is known as ""Hulker"""	496
87592	Clodius of Thunderchamber	496
87593	"""Dervish"" Evellin Foreman"	496
87594	명확하게 가혹한 자, 에리얼의 사악한 분신	496
87595	불면증 환자 소령, 타란틸리의 사악한 분신	496
87596	합법적으로 떳떳한 자, 제나	496
87597	Bhagat Fitton	496
87598	Boris el Incisivo de la Oficina	496
87599	„Die Nadel“ des Kaputten	496
87600	“紅袍男爵”瓦爾雷特·歐圖勒	496
87601	Germo der Kahle von der Bar	496
87602	地下城總管事“爆破手”莉莉絲	496
87603	“星塵大師”莎樂美·約翰森	496
87604	來自堡壘的斯塔巴薩·威爾森	496
87605	Comyn, Tenente Umile	496
87606	Honorable Mäkinen	496
87607	四眼交際花	496
87608	Alcott el Eminente, Astrónomo del Foso	496
87609	G. I. Grancourt, Carnefice del Sorriso	496
87610	“爆破手”傑東·沃茲沃思	496
87611	K. Marillac, Amiga del Aeródromo del Fluido	496
87612	Phan la Armada	496
87613	Arundel la Turbia	496
87614	Assistant Rumrunner	496
87615	X. Medina, Botin der rosafarbenen Arena	496
87616	Duno the Mistakenly Ragged	496
87617	Neverdoom who Anoints Intelligence	496
87618	Beleth, Southopolis’s Chief	496
87619	"The One that is known as ""DNA"""	496
87620	Madam “Blue” Ying	496
87621	Aphrodite the Inexplicably Bestial	496
87622	Le Double Maléfique de “Baronne”, sibylle de Thornjungle	496
87623	临安摩云金翅陆灵寒	496
87624	The Visitor of Brighthaven	496
87625	Bhagat Bigtotem, the Amazing Carpenter	496
87626	She who Hears Stormrock	496
87627	Lathai, Southgrave Conductor	496
87628	Cpl. Bishop of Bullcross	496
87629	Kaitagupta the Normal	496
87630	“流浪汉”菲因先生	496
87631	來自紛爭地的蒲賽芬尼·米迦頓	496
87632	大教堂委托人塔奇奥	496
87633	Aracne “Pop”, Demonietta della Montagna	496
87634	F. E. Conteville, Gendarme del Caos	496
87635	“Soldi Facili”, Terrorista di Voceverace	496
87636	Finn l’Antico, Imbroglione del Pericolo	496
87637	混乱墓室总司令盖亚	496
87638	四眼街區女帝宙斯	496
87639	树屋女王艾斯	496
87640	무겁게 만만한 자, 니나	496
87641	탐욕의 고위 관리, 메기에그	496
87642	토르핑의 구름을 발굴한 루컬름	496
87643	"존재감 없는 차원문 관리자 ""동안"" 마스나르트"	496
87644	Evil Twin of Electric Esther	496
87645	Nasmoca, Monk of the Singularity	496
87646	Madam Ulysses Y. Beacon	496
87647	“焰火”圭尼维尔·塔波特	496
87648	Die alte Nihal aus dem All	496
87649	Gatekeeper Prospero Aquasplice	496
87650	Evil Twin of Wahkin of Voortgravel	496
87651	R. Babbel, Maatin der Beharrlichkeit	496
87652	来自地穴的阿格纳·库珀	496
87653	圣殿庇护者“彻骨”乔安娜	496
87654	越国典农中郎将闫君昊	496
87655	剧团守护者第谷	496
87656	起源地食腐者佐拉	496
87657	要塞贵族西庇太	496
87658	使者欧图勒	496
87659	沉默者克罗	496
87660	“杂耍人”摩根·克拉克	496
87661	高位密室精算师D·亚当斯	496
87662	“黑猫”佩勒格林·潘德拉贡	496
87663	城邦奴役者耶洗别	496
87664	钻形剧团宣判者达格尼	496
87665	来自沼泽的亨特·汤姆森	496
87666	酆国内阁黄曜瑞	496
87667	“再生侠”因格大汗	496
87668	外域漂泊者托马兹	496
87669	Durim „Das ehrliche Messer“	496
87670	斗兽场献媚者“变幻”布伦希尔德	496
87671	来自洞穴的克莱门斯·欧迪兹	496
87672	墨家钜子黄嘉铭	496
87673	斗兽场恶行者“光环”雅比斯	496
87674	正义凛然曹勋	496
87675	Die ehrliche „Krähe“ Ysabel	496
87676	炬光神殿谦卑者P·罗斯科	496
87677	寰宇学院骑士塔那奎尔	496
87678	狂气者乌尔的邪恶分身	496
87679	Korrigash, la Dorata della Stazione Verde	496
87680	Priester „Adler“ Nilsson	496
87681	Dr. „Macher“ Ganz	496
87682	Eryka M. la Grande	496
87683	A. T. Blake, Detective dell’Arroganza	496
87684	Der gerechte „Scharfschütze“ Caruso	496
87685	Jarafret who Battles Labor	496
87686	Xyloheart of the Ad‑hoc Antechamber	496
87687	Der sagenhafte „Hecht“ Ragnar	496
87688	Lady E. Kanonfall	496
87689	“Ziggy”, Fattucchiere di Terrastanca	496
87690	The Shah of Moonmarch	496
87691	Claire “Lionne”, archiduchesse de l'île	496
87692	“龍捲風上校”比約恩·斯通的邪惡雙生	496
87693	Reflejo Oscuro de Agdi el Nocivo de la Factoría	496
87694	Bibek la Sincera del Ayuntamiento	496
87695	Leah la Carmesí del Islote	496
87696	Kharis “Pixie” l’Aggressiva	496
87697	邪恶大桥的俄巴底亚·比格斯	496
87698	Tyr „Das Wunder“, Handlanger des Reviers	496
87699	Kilian „Das sanfte Gespenst“	496
87700	Furrdingo the “Soothsayer”	496
87701	Westquest Terentius, Acolyte	496
87702	The Screaming Hoodlum Brawler	496
87703	鈦港口智者W·羅斯科	496
87704	Kanzlerin Garcia aus Valhalla	496
87705	E. W. Huet, tueur du carmin	496
87706	Brosei, the Nun of Neighborhood Pride	496
87707	Uther, il Grande del Giardino Giovane	496
87708	Direktorin „Irre“ Nguyen	496
87709	Die kaputte Bojana vom Kolosseum	496
87710	„Der Eisbrecher“ des Goldes	496
87711	Dawina die Stachlige aus der Anderswelt	496
87712	Lehrmeisterin Kettler von der Schule	496
87713	T. Johansson, Landsasse der Beharrlichkeit	496
87714	Sir Louise M. Etrigan’s Evil Twin	496
87715	P. Lambrecht, Lehrmeisterin der Exzellenz	496
87716	Kassandra, Baumeisterin des Thronsaals	496
87717	Das eitle „Leuchtfeuer“ Irma	496
87718	B. S. Ichida, Pittore dell’Eternità	496
87719	Böser Zwilling von Dame „Echo“ Quinn	496
87720	Le Double Maléfique de L. T. Scott, baronne de la patience	496
87721	C. Wagner, Lehrmeisterin der Tollkühnheit	496
87722	Ida „Das Chaos“, Imkerin des Heiligtums	496
87723	Le Double Maléfique de Ivo “Boutefeu”, servant du district	496
87724	Hervé “Tex” le bavard	496
87725	The Bright Chapter House Counselor	496
87726	Domantis W. Autumnemu, The Third	496
87727	Kendel, il Malinconico del Forte Spinoso	496
87728	Terence “Nemesi” l’Alto	496
87729	“靈體”湯姆森太太	496
87730	古跡宣判者“斑點”佩尼娜	496
87731	來自洞穴的布魯克林·沃茲沃思	496
87732	“金獅士兵”哈腓拉·派克的邪惡雙生	496
87733	流光檔案館劫掠者洛克	496
87734	“頭目”阿瑪拉·克羅	496
87735	無瑕的科學家	496
87736	樹屋工匠維納斯	496
87737	“金剛”海克提·多諾萬	496
87738	外域無神論者西庇太的邪惡雙生	496
87739	濕地攝政王第穀	496
87740	I. Kerrigan, la Vita Che Esilia il Laboratorio	496
87741	Camilla Hyde, Musicista di Neutronevivace	496
87742	Cheyenne “Tango”, Indovina della Mela	496
87743	Lyra la Vecchia, Guida della Pulizia	496
87744	Kish “Ciclope”, Distruttore della Grotta	496
87745	Warwick, Attore Timido	496
87746	N. Z. Che Ride per la Storia dell’Eminenza	496
87747	Ableceps, the First Mate of Alchemy	496
87748	V. Mercier, le vif	496
87749	V. André, duchesse de la lune de la folie	496
87750	Evil Twin of Izerg of Labworld	496
87751	恶之“战斧夫人”弗丽嘉·因斯基帕	496
87752	Wolf, the Cannoneer of Radionics	496
87753	Clarthoms of Arvadrome Heath	496
87754	卓越的王座不羈者I·羅伯茨的邪惡雙生	496
87755	经天纬地谢伟博	496
87756	卓然官僚	496
87757	平民区宗主“银河”奥菲利亚	496
87758	跃变虫巢追踪者伊莱扎	496
87759	颛臾国厂卫慕容香薇	496
87760	M. Xplosions, la Incontenible	496
87761	Adama “Jennet”, Consejero del Archivo	496
87762	Srta. “Onda de Choque” Vaultinghause	496
87763	Tyr el Rubí de la Colmena	496
87764	“黄金元老”齐亚·卡欧	496
87765	终末解答者	496
87766	廢棄的隔離區協力者F·休	496
87767	Evil Twin of Admiral Desdemona Logicbolt	496
87768	The Draconian Scholar Judge	496
87769	Fuzzy “Scorpion” Orville	496
87770	Jarvis, Herbalist of the Wall	496
87771	K. B. Reznik, the Fourth	496
87772	The Stone Keeper of Sugardistrict	496
87773	Florelf of Bournetable	496
87774	Vileopolis’s Bizarre Dogcatcher	496
87775	The Technarch of Priorpool	496
87776	총사령관의 뒷골목에서 온 얼터안타	496
87777	The Duchess of Sand Dollars	496
87778	長鱗片的努爾	496
87779	뚫어지게 가까이하는 방랑자, 엠마	496
87780	E. X. Neversol, Sindaco della Confusione	496
87781	起源地騙術師維達	496
87782	尖叫的叢林神官F·米迦頓	496
87783	來自瘋人院的馬克沁斯·維加	496
87784	플로이드 화산 호수에서 춤추는 생티훈	496
87785	레이나 무기고에서 선탠하는 더이케	496
87786	Capito el Robótico del Feudo	496
87787	창고의 사업, 엘렌샤	496
87788	Gestor Knudsen	496
87789	Reflejo Oscuro de Maestra Cervecera Gehring	496
87790	Tycho el Voltaico, Vizconde del Estado	496
87791	C. D. Che Colpisce la Tenebra del Dolce	496
87792	W. O. Che Infiamma il Fastidio del Rum	496
87793	Venuleia W. la Bella	496
87794	C. G. Red, Caporale della Mancanza	496
87795	It that Devilishly Howls about Yachts	496
87796	Olive “Rapière”, druidesse du dojo	496
87797	Monsieur K. Le Roux	496
87798	“Cyborg”, Delegato di Volieradoro	496
87799	Aksel “Ziggy”, Padrone del Sepolcro	496
87800	Revyn B. il Civilizzato	496
87801	Alen Ainley, Stregone di Fanteventoso	496
87802	Gaspare W. lo Speciale	496
87803	Jada, l’Arancione della Nuvola Malinconica	496
87804	"Larry ""Chester"" Wolf"	496
87805	Emerkat of the Beekeeper’s Canal	496
87806	Yrjo il Ricco, Governatore della Muraglia	496
87807	Belling, Guardiano Scintillante	496
87808	Castor le puissant, guérillero des ruines	496
87809	Tania, Maréchale du ravin brillant	496
87810	Tez il Furbo, Gentiluomo dell’Acquedotto	496
87811	The Bronco who Warms The Mysterious	496
87812	湖区神医“王室”泽德	496
87813	Alfredo la Ácida	496
87814	Kiki “Sauvage”, suzeraine de la zone	496
87815	Kevin “Borboleta”, Druida do Fórum	496
87816	Garu Bifrost	496
87817	Cronista el Rabioso	496
87818	Glinda, Älteste des wackligen Cyberspace	496
87819	Leibwächter C. Reyes	496
87820	Ella, Wanderin der sandigen Gruft	496
87821	Edle Bruhns von der Kapelle	496
87822	Overkin who Questions The World	496
87823	Arctic Firaplex	496
87824	Havana from the Trading Post of The Hawk	496
87825	Inexplicably Learned Heatscratch	496
87826	獵場領航員“好人”馬格努斯	496
87827	Das weiße „Bärchen“ Ella	496
87828	Mahl of Mossville	496
